"","pmax","hp","stability","S","CA","CS","CB","N"
"19875",1.49328859060403,0.897315436241611,"bistable",2130.29,2.85,16.87,29918.48,0.02
"19876",1.50671140939597,0.897315436241611,"bistable",2144.33,2.87,16.97,30123.13,0.02
"19877",1.52013422818792,0.897315436241611,"bistable",2158.33,2.9,17.08,30327.5,0.02
"19878",1.53355704697987,0.897315436241611,"bistable",2172.32,2.92,17.18,30531.56,0.02
"19879",1.54697986577181,0.897315436241611,"bistable",2186.27,2.95,17.28,30735.29,0.02
"19880",1.56040268456376,0.897315436241611,"bistable",2200.19,2.97,17.39,30938.66,0.02
"19881",1.5738255033557,0.897315436241611,"bistable",2214.08,3,17.49,31141.62,0.02
"19882",1.58724832214765,0.897315436241611,"bistable",2227.93,3.02,17.59,31344.13,0.03
"19883",1.6006711409396,0.897315436241611,"bistable",2241.73,3.05,17.7,31546.15,0.03
"19884",1.61409395973154,0.897315436241611,"bistable",2255.49,3.07,17.8,31747.63,0.03
"19885",1.62751677852349,0.897315436241611,"bistable",2269.2,3.1,17.9,31948.49,0.03
"19886",1.64093959731544,0.897315436241611,"bistable",2282.85,3.12,18,32148.68,0.03
"19887",1.65436241610738,0.897315436241611,"bistable",2296.44,3.15,18.1,32348.1,0.03
"19888",1.66778523489933,0.897315436241611,"bistable",2309.95,3.17,18.2,32546.66,0.03
"19889",1.68120805369128,0.897315436241611,"bistable",2323.38,3.2,18.3,32744.24,0.03
"19890",1.69463087248322,0.897315436241611,"bistable",2336.71,3.22,18.4,32940.7,0.04
"19891",1.70805369127517,0.897315436241611,"bistable",2349.94,3.25,18.5,33135.89,0.04
"19892",1.72147651006711,0.897315436241611,"bistable",2363.04,3.27,18.59,33329.6,0.04
"19893",1.73489932885906,0.897315436241611,"bistable",2375.99,3.29,18.69,33521.6,0.04
"19894",1.74832214765101,0.897315436241611,"bistable",2388.78,3.32,18.78,33711.6,0.05
"19895",1.76174496644295,0.897315436241611,"bistable",2401.36,3.34,18.87,33899.23,0.05
"19896",1.7751677852349,0.897315436241611,"bistable",2413.7,3.37,18.97,34084.03,0.05
"19897",1.78859060402685,0.897315436241611,"bistable",2425.76,3.39,19.05,34265.42,0.06
"19898",1.80201342281879,0.897315436241611,"bistable",2437.46,3.42,19.14,34442.66,0.06
"19899",1.81543624161074,0.897315436241611,"bistable",2448.73,3.44,19.22,34614.74,0.07
"19900",1.82885906040268,0.897315436241611,"bistable",2459.45,3.47,19.3,34780.34,0.07
"19901",1.84228187919463,0.897315436241611,"bistable",2469.46,3.49,19.37,34937.62,0.08
"19902",1.85570469798658,0.897315436241611,"bistable",2478.55,3.52,19.44,35083.96,0.09
"19903",1.86912751677852,0.897315436241611,"bistable",2486.38,3.54,19.5,35215.55,0.1
"19904",1.88255033557047,0.897315436241611,"bistable",2492.48,3.57,19.54,35326.53,0.11
"19905",1.89597315436242,0.897315436241611,"bistable",2496.03,3.59,19.57,35407.47,0.13
"19906",1.90939597315436,0.897315436241611,"bistable",2495.66,3.62,19.56,35442.06,0.16
"19907",1.92281879194631,0.897315436241611,"bistable",2488.76,3.65,19.51,35399.49,0.19
"19908",1.93624161073825,0.897315436241611,"bistable",2469.69,3.67,19.37,35213.14,0.25
"19909",1.9496644295302,0.897315436241611,"bistable",2423.33,3.7,19.02,34704.21,0.35
"19910",1.96308724832215,0.897315436241611,"bistable",2285.52,3.73,18,33114.54,0.61
"19911",1.97651006711409,0.897315436241611,"bare",0,3.12,0,4573.89,3.88
"19912",1.98993288590604,0.897315436241611,"bare",0,3.14,0,4605.02,3.9
"19913",2.00335570469799,0.897315436241611,"bare",0,3.16,0,4636.15,3.91
"19914",2.01677852348993,0.897315436241611,"bare",0,3.18,0,4667.28,3.93
"19915",2.03020134228188,0.897315436241611,"bare",0,3.2,0,4698.41,3.95
"19916",2.04362416107383,0.897315436241611,"bare",0,3.23,0,4729.54,3.97
"19917",2.05704697986577,0.897315436241611,"bare",0,3.25,0,4760.68,3.99
"19918",2.07046979865772,0.897315436241611,"bare",0,3.27,0,4791.81,4.01
"19919",2.08389261744966,0.897315436241611,"bare",0,3.29,0,4822.94,4.03
"19920",2.09731543624161,0.897315436241611,"bare",0,3.31,0,4854.08,4.05
"19921",2.11073825503356,0.897315436241611,"bare",0,3.33,0,4885.22,4.07
"19922",2.1241610738255,0.897315436241611,"bare",0,3.35,0,4916.35,4.09
"19923",2.13758389261745,0.897315436241611,"bare",0,3.37,0,4947.49,4.11
"19924",2.1510067114094,0.897315436241611,"bare",0,3.39,0,4978.63,4.13
"19925",2.16442953020134,0.897315436241611,"bare",0,3.42,0,5009.77,4.15
"19926",2.17785234899329,0.897315436241611,"bare",0,3.44,0,5040.91,4.17
"19927",2.19127516778523,0.897315436241611,"bare",0,3.46,0,5072.05,4.19
"19928",2.20469798657718,0.897315436241611,"bare",0,3.48,0,5103.19,4.21
"19929",2.21812080536913,0.897315436241611,"bare",0,3.5,0,5134.34,4.23
"19930",2.23154362416107,0.897315436241611,"bare",0,3.52,0,5165.48,4.25
"19931",2.24496644295302,0.897315436241611,"bare",0,3.54,0,5196.63,4.27
"19932",2.25838926174497,0.897315436241611,"bare",0,3.56,0,5227.77,4.29
"19933",2.27181208053691,0.897315436241611,"bare",0,3.58,0,5258.92,4.31
"19934",2.28523489932886,0.897315436241611,"bare",0,3.6,0,5290.07,4.32
"19935",2.29865771812081,0.897315436241611,"bare",0,3.63,0,5321.22,4.34
"19936",2.31208053691275,0.897315436241611,"bare",0,3.65,0,5352.36,4.36
"19937",2.3255033557047,0.897315436241611,"bare",0,3.67,0,5383.52,4.38
"19938",2.33892617449664,0.897315436241611,"bare",0,3.69,0,5414.67,4.4
"19939",2.35234899328859,0.897315436241611,"bare",0,3.71,0,5445.82,4.42
"19940",2.36577181208054,0.897315436241611,"bare",0,3.73,0,5476.97,4.44
"19941",2.37919463087248,0.897315436241611,"bare",0,3.75,0,5508.13,4.46
"19942",2.39261744966443,0.897315436241611,"bare",0,3.77,0,5539.28,4.48
"19943",2.40604026845638,0.897315436241611,"bare",0,3.79,0,5570.44,4.5
"19944",2.41946308724832,0.897315436241611,"bare",0,3.82,0,5601.59,4.52
"19945",2.43288590604027,0.897315436241611,"bare",0,3.84,0,5632.75,4.54
"19946",2.44630872483221,0.897315436241611,"bare",0,3.86,0,5663.91,4.56
"19947",2.45973154362416,0.897315436241611,"bare",0,3.88,0,5695.07,4.58
"19948",2.47315436241611,0.897315436241611,"bare",0,3.9,0,5726.23,4.6
"19949",2.48657718120805,0.897315436241611,"bare",0,3.92,0,5757.39,4.62
"19950",2.5,0.897315436241611,"bare",0,3.94,0,5788.55,4.64
"19951",0.5,0.903355704697987,"seagrass",1071.72,0.97,8.82,14549.57,0
"19952",0.513422818791946,0.903355704697987,"seagrass",1086.09,0.99,8.93,14757.89,0
"19953",0.526845637583893,0.903355704697987,"seagrass",1100.46,1.02,9.04,14966.22,0
"19954",0.540268456375839,0.903355704697987,"seagrass",1114.84,1.04,9.16,15174.55,0.01
"19955",0.553691275167785,0.903355704697987,"seagrass",1129.21,1.07,9.27,15382.89,0.01
"19956",0.567114093959732,0.903355704697987,"seagrass",1143.58,1.09,9.38,15591.24,0.01
"19957",0.580536912751678,0.903355704697987,"seagrass",1157.96,1.12,9.49,15799.59,0.01
"19958",0.593959731543624,0.903355704697987,"seagrass",1172.33,1.15,9.6,16007.95,0.01
"19959",0.60738255033557,0.903355704697987,"seagrass",1186.71,1.17,9.71,16216.31,0.01
"19960",0.620805369127517,0.903355704697987,"seagrass",1201.08,1.2,9.82,16424.67,0.01
"19961",0.634228187919463,0.903355704697987,"seagrass",1215.45,1.22,9.93,16633.04,0.01
"19962",0.647651006711409,0.903355704697987,"seagrass",1229.83,1.25,10.04,16841.4,0.01
"19963",0.661073825503356,0.903355704697987,"seagrass",1244.2,1.27,10.16,17049.77,0.01
"19964",0.674496644295302,0.903355704697987,"seagrass",1258.57,1.3,10.27,17258.14,0.01
"19965",0.687919463087248,0.903355704697987,"seagrass",1272.95,1.33,10.38,17466.51,0.01
"19966",0.701342281879195,0.903355704697987,"seagrass",1287.32,1.35,10.49,17674.87,0.01
"19967",0.714765100671141,0.903355704697987,"seagrass",1301.69,1.38,10.6,17883.24,0.01
"19968",0.728187919463087,0.903355704697987,"seagrass",1316.06,1.4,10.71,18091.6,0.01
"19969",0.741610738255034,0.903355704697987,"seagrass",1330.43,1.43,10.82,18299.96,0.01
"19970",0.75503355704698,0.903355704697987,"seagrass",1344.8,1.45,10.93,18508.32,0.01
"19971",0.768456375838926,0.903355704697987,"seagrass",1359.17,1.48,11.04,18716.67,0.01
"19972",0.781879194630873,0.903355704697987,"seagrass",1373.53,1.5,11.15,18925.01,0.01
"19973",0.795302013422819,0.903355704697987,"seagrass",1387.9,1.53,11.26,19133.35,0.01
"19974",0.808724832214765,0.903355704697987,"seagrass",1402.27,1.56,11.37,19341.68,0.01
"19975",0.822147651006711,0.903355704697987,"seagrass",1416.63,1.58,11.48,19550.01,0.01
"19976",0.835570469798658,0.903355704697987,"seagrass",1431,1.61,11.59,19758.32,0.01
"19977",0.848993288590604,0.903355704697987,"seagrass",1445.36,1.63,11.7,19966.63,0.01
"19978",0.86241610738255,0.903355704697987,"seagrass",1459.72,1.66,11.81,20174.92,0.01
"19979",0.875838926174497,0.903355704697987,"seagrass",1474.08,1.68,11.92,20383.21,0.01
"19980",0.889261744966443,0.903355704697987,"seagrass",1488.44,1.71,12.03,20591.48,0.01
"19981",0.902684563758389,0.903355704697987,"seagrass",1502.79,1.73,12.14,20799.74,0.01
"19982",0.916107382550336,0.903355704697987,"seagrass",1517.15,1.76,12.25,21007.98,0.01
"19983",0.929530201342282,0.903355704697987,"seagrass",1531.5,1.79,12.36,21216.21,0.01
"19984",0.942953020134228,0.903355704697987,"seagrass",1545.85,1.81,12.47,21424.42,0.01
"19985",0.956375838926175,0.903355704697987,"seagrass",1560.2,1.84,12.58,21632.62,0.01
"19986",0.969798657718121,0.903355704697987,"bistable",1574.55,1.86,12.68,21840.79,0.01
"19987",0.983221476510067,0.903355704697987,"bistable",1588.9,1.89,12.79,22048.95,0.01
"19988",0.996644295302013,0.903355704697987,"bistable",1603.24,1.91,12.9,22257.08,0.01
"19989",1.01006711409396,0.903355704697987,"bistable",1617.58,1.94,13.01,22465.19,0.01
"19990",1.02348993288591,0.903355704697987,"bistable",1631.92,1.96,13.12,22673.27,0.01
"19991",1.03691275167785,0.903355704697987,"bistable",1646.25,1.99,13.23,22881.33,0.01
"19992",1.0503355704698,0.903355704697987,"bistable",1660.59,2.01,13.34,23089.37,0.01
"19993",1.06375838926175,0.903355704697987,"bistable",1674.92,2.04,13.45,23297.37,0.01
"19994",1.07718120805369,0.903355704697987,"bistable",1689.24,2.06,13.56,23505.34,0.01
"19995",1.09060402684564,0.903355704697987,"bistable",1703.57,2.09,13.66,23713.28,0.01
"19996",1.10402684563758,0.903355704697987,"bistable",1717.89,2.12,13.77,23921.18,0.01
"19997",1.11744966442953,0.903355704697987,"bistable",1732.2,2.14,13.88,24129.05,0.01
"19998",1.13087248322148,0.903355704697987,"bistable",1746.52,2.17,13.99,24336.88,0.01
"19999",1.14429530201342,0.903355704697987,"bistable",1760.83,2.19,14.1,24544.66,0.01
"20000",1.15771812080537,0.903355704697987,"bistable",1775.13,2.22,14.2,24752.4,0.01
"20001",1.17114093959732,0.903355704697987,"bistable",1789.43,2.24,14.31,24960.09,0.01
"20002",1.18456375838926,0.903355704697987,"bistable",1803.73,2.27,14.42,25167.74,0.01
"20003",1.19798657718121,0.903355704697987,"bistable",1818.02,2.29,14.53,25375.33,0.01
"20004",1.21140939597315,0.903355704697987,"bistable",1832.3,2.32,14.64,25582.86,0.01
"20005",1.2248322147651,0.903355704697987,"bistable",1846.58,2.34,14.74,25790.34,0.01
"20006",1.23825503355705,0.903355704697987,"bistable",1860.86,2.37,14.85,25997.75,0.01
"20007",1.25167785234899,0.903355704697987,"bistable",1875.13,2.39,14.96,26205.09,0.01
"20008",1.26510067114094,0.903355704697987,"bistable",1889.39,2.42,15.07,26412.37,0.01
"20009",1.27852348993289,0.903355704697987,"bistable",1903.64,2.44,15.17,26619.56,0.01
"20010",1.29194630872483,0.903355704697987,"bistable",1917.89,2.47,15.28,26826.68,0.01
"20011",1.30536912751678,0.903355704697987,"bistable",1932.13,2.49,15.39,27033.71,0.01
"20012",1.31879194630872,0.903355704697987,"bistable",1946.36,2.52,15.49,27240.64,0.01
"20013",1.33221476510067,0.903355704697987,"bistable",1960.58,2.54,15.6,27447.48,0.01
"20014",1.34563758389262,0.903355704697987,"bistable",1974.8,2.57,15.71,27654.21,0.01
"20015",1.35906040268456,0.903355704697987,"bistable",1989,2.59,15.81,27860.83,0.01
"20016",1.37248322147651,0.903355704697987,"bistable",2003.19,2.62,15.92,28067.33,0.02
"20017",1.38590604026846,0.903355704697987,"bistable",2017.38,2.64,16.02,28273.7,0.02
"20018",1.3993288590604,0.903355704697987,"bistable",2031.55,2.67,16.13,28479.93,0.02
"20019",1.41275167785235,0.903355704697987,"bistable",2045.7,2.7,16.24,28686.01,0.02
"20020",1.4261744966443,0.903355704697987,"bistable",2059.84,2.72,16.34,28891.94,0.02
"20021",1.43959731543624,0.903355704697987,"bistable",2073.97,2.75,16.45,29097.69,0.02
"20022",1.45302013422819,0.903355704697987,"bistable",2088.08,2.77,16.55,29303.25,0.02
"20023",1.46644295302013,0.903355704697987,"bistable",2102.18,2.8,16.66,29508.61,0.02
"20024",1.47986577181208,0.903355704697987,"bistable",2116.25,2.82,16.76,29713.76,0.02
"20025",1.49328859060403,0.903355704697987,"bistable",2130.31,2.85,16.87,29918.66,0.02
"20026",1.50671140939597,0.903355704697987,"bistable",2144.34,2.87,16.97,30123.31,0.02
"20027",1.52013422818792,0.903355704697987,"bistable",2158.35,2.9,17.08,30327.68,0.02
"20028",1.53355704697987,0.903355704697987,"bistable",2172.33,2.92,17.18,30531.75,0.02
"20029",1.54697986577181,0.903355704697987,"bistable",2186.28,2.95,17.28,30735.48,0.02
"20030",1.56040268456376,0.903355704697987,"bistable",2200.2,2.97,17.39,30938.84,0.02
"20031",1.5738255033557,0.903355704697987,"bistable",2214.09,3,17.49,31141.8,0.02
"20032",1.58724832214765,0.903355704697987,"bistable",2227.94,3.02,17.59,31344.32,0.03
"20033",1.6006711409396,0.903355704697987,"bistable",2241.75,3.05,17.7,31546.34,0.03
"20034",1.61409395973154,0.903355704697987,"bistable",2255.51,3.07,17.8,31747.81,0.03
"20035",1.62751677852349,0.903355704697987,"bistable",2269.22,3.1,17.9,31948.68,0.03
"20036",1.64093959731544,0.903355704697987,"bistable",2282.87,3.12,18,32148.87,0.03
"20037",1.65436241610738,0.903355704697987,"bistable",2296.45,3.15,18.1,32348.29,0.03
"20038",1.66778523489933,0.903355704697987,"bistable",2309.96,3.17,18.2,32546.85,0.03
"20039",1.68120805369128,0.903355704697987,"bistable",2323.39,3.2,18.3,32744.43,0.03
"20040",1.69463087248322,0.903355704697987,"bistable",2336.72,3.22,18.4,32940.89,0.04
"20041",1.70805369127517,0.903355704697987,"bistable",2349.95,3.25,18.5,33136.08,0.04
"20042",1.72147651006711,0.903355704697987,"bistable",2363.05,3.27,18.59,33329.79,0.04
"20043",1.73489932885906,0.903355704697987,"bistable",2376,3.29,18.69,33521.8,0.04
"20044",1.74832214765101,0.903355704697987,"bistable",2388.79,3.32,18.78,33711.79,0.05
"20045",1.76174496644295,0.903355704697987,"bistable",2401.37,3.34,18.87,33899.42,0.05
"20046",1.7751677852349,0.903355704697987,"bistable",2413.72,3.37,18.97,34084.22,0.05
"20047",1.78859060402685,0.903355704697987,"bistable",2425.77,3.39,19.05,34265.61,0.06
"20048",1.80201342281879,0.903355704697987,"bistable",2437.47,3.42,19.14,34442.85,0.06
"20049",1.81543624161074,0.903355704697987,"bistable",2448.74,3.44,19.22,34614.93,0.07
"20050",1.82885906040268,0.903355704697987,"bistable",2459.46,3.47,19.3,34780.54,0.07
"20051",1.84228187919463,0.903355704697987,"bistable",2469.47,3.49,19.37,34937.81,0.08
"20052",1.85570469798658,0.903355704697987,"bistable",2478.56,3.52,19.44,35084.16,0.09
"20053",1.86912751677852,0.903355704697987,"bistable",2486.4,3.54,19.5,35215.75,0.1
"20054",1.88255033557047,0.903355704697987,"bistable",2492.49,3.57,19.54,35326.73,0.11
"20055",1.89597315436242,0.903355704697987,"bistable",2496.04,3.59,19.57,35407.66,0.13
"20056",1.90939597315436,0.903355704697987,"bistable",2495.67,3.62,19.56,35442.26,0.16
"20057",1.92281879194631,0.903355704697987,"bistable",2488.77,3.65,19.51,35399.7,0.19
"20058",1.93624161073825,0.903355704697987,"bistable",2469.7,3.67,19.37,35213.34,0.25
"20059",1.9496644295302,0.903355704697987,"bistable",2423.34,3.7,19.02,34704.43,0.35
"20060",1.96308724832215,0.903355704697987,"bistable",2285.54,3.73,18,33114.79,0.61
"20061",1.97651006711409,0.903355704697987,"bare",0,3.12,0,4576.97,3.88
"20062",1.98993288590604,0.903355704697987,"bare",0,3.14,0,4608.12,3.9
"20063",2.00335570469799,0.903355704697987,"bare",0,3.16,0,4639.27,3.92
"20064",2.01677852348993,0.903355704697987,"bare",0,3.19,0,4670.42,3.94
"20065",2.03020134228188,0.903355704697987,"bare",0,3.21,0,4701.57,3.96
"20066",2.04362416107383,0.903355704697987,"bare",0,3.23,0,4732.72,3.98
"20067",2.05704697986577,0.903355704697987,"bare",0,3.25,0,4763.88,3.99
"20068",2.07046979865772,0.903355704697987,"bare",0,3.27,0,4795.03,4.01
"20069",2.08389261744966,0.903355704697987,"bare",0,3.29,0,4826.19,4.03
"20070",2.09731543624161,0.903355704697987,"bare",0,3.31,0,4857.34,4.05
"20071",2.11073825503356,0.903355704697987,"bare",0,3.33,0,4888.5,4.07
"20072",2.1241610738255,0.903355704697987,"bare",0,3.35,0,4919.66,4.09
"20073",2.13758389261745,0.903355704697987,"bare",0,3.38,0,4950.82,4.11
"20074",2.1510067114094,0.903355704697987,"bare",0,3.4,0,4981.98,4.13
"20075",2.16442953020134,0.903355704697987,"bare",0,3.42,0,5013.14,4.15
"20076",2.17785234899329,0.903355704697987,"bare",0,3.44,0,5044.3,4.17
"20077",2.19127516778523,0.903355704697987,"bare",0,3.46,0,5075.46,4.19
"20078",2.20469798657718,0.903355704697987,"bare",0,3.48,0,5106.63,4.21
"20079",2.21812080536913,0.903355704697987,"bare",0,3.5,0,5137.79,4.23
"20080",2.23154362416107,0.903355704697987,"bare",0,3.52,0,5168.95,4.25
"20081",2.24496644295302,0.903355704697987,"bare",0,3.54,0,5200.12,4.27
"20082",2.25838926174497,0.903355704697987,"bare",0,3.56,0,5231.29,4.29
"20083",2.27181208053691,0.903355704697987,"bare",0,3.59,0,5262.46,4.31
"20084",2.28523489932886,0.903355704697987,"bare",0,3.61,0,5293.62,4.33
"20085",2.29865771812081,0.903355704697987,"bare",0,3.63,0,5324.79,4.35
"20086",2.31208053691275,0.903355704697987,"bare",0,3.65,0,5355.96,4.37
"20087",2.3255033557047,0.903355704697987,"bare",0,3.67,0,5387.14,4.39
"20088",2.33892617449664,0.903355704697987,"bare",0,3.69,0,5418.31,4.41
"20089",2.35234899328859,0.903355704697987,"bare",0,3.71,0,5449.48,4.42
"20090",2.36577181208054,0.903355704697987,"bare",0,3.73,0,5480.66,4.44
"20091",2.37919463087248,0.903355704697987,"bare",0,3.75,0,5511.83,4.46
"20092",2.39261744966443,0.903355704697987,"bare",0,3.78,0,5543.01,4.48
"20093",2.40604026845638,0.903355704697987,"bare",0,3.8,0,5574.18,4.5
"20094",2.41946308724832,0.903355704697987,"bare",0,3.82,0,5605.36,4.52
"20095",2.43288590604027,0.903355704697987,"bare",0,3.84,0,5636.54,4.54
"20096",2.44630872483221,0.903355704697987,"bare",0,3.86,0,5667.72,4.56
"20097",2.45973154362416,0.903355704697987,"bare",0,3.88,0,5698.9,4.58
"20098",2.47315436241611,0.903355704697987,"bare",0,3.9,0,5730.08,4.6
"20099",2.48657718120805,0.903355704697987,"bare",0,3.92,0,5761.26,4.62
"20100",2.5,0.903355704697987,"bare",0,3.94,0,5792.44,4.64
"20101",0.5,0.909395973154362,"seagrass",1071.72,0.97,8.82,14549.69,0
"20102",0.513422818791946,0.909395973154362,"seagrass",1086.1,0.99,8.93,14758.01,0
"20103",0.526845637583893,0.909395973154362,"seagrass",1100.47,1.02,9.04,14966.34,0
"20104",0.540268456375839,0.909395973154362,"seagrass",1114.85,1.04,9.16,15174.67,0.01
"20105",0.553691275167785,0.909395973154362,"seagrass",1129.22,1.07,9.27,15383.02,0.01
"20106",0.567114093959732,0.909395973154362,"seagrass",1143.59,1.09,9.38,15591.37,0.01
"20107",0.580536912751678,0.909395973154362,"seagrass",1157.97,1.12,9.49,15799.72,0.01
"20108",0.593959731543624,0.909395973154362,"seagrass",1172.34,1.15,9.6,16008.08,0.01
"20109",0.60738255033557,0.909395973154362,"seagrass",1186.72,1.17,9.71,16216.44,0.01
"20110",0.620805369127517,0.909395973154362,"seagrass",1201.09,1.2,9.82,16424.8,0.01
"20111",0.634228187919463,0.909395973154362,"seagrass",1215.46,1.22,9.93,16633.17,0.01
"20112",0.647651006711409,0.909395973154362,"seagrass",1229.84,1.25,10.04,16841.54,0.01
